currencyId,openingValue,closingValue,highestValue,lowestValue,adjClose,volumeStocks,userIdentity,userFollowers,userFriends,userVerified,userCreditRating,certifiedAuthorityTrusted,tokenTrusted
0d532776,4744275.7328559095,3565955.2003025617,6247134.029581253,2267348.568460827,5296905.291479329,731653,07d7fcf2-550b-4235-be21-dfc484531075,73132,4822,true,0.4778017174308956,true,false
f1bd4aab,6719128.918562757,4168488.451860175,3506619.5389313246,9176218.58272841,4681309.676562721,535505,3ec66832-47a6-4c6b-95d9-3c499a67452a,75020,5657,false,0.17285693160728488,true,false
985b6a66,2202119.7869430943,3497822.207681843,4271366.689706447,7734182.928644812,553633.5511251733,241399,5dd672e5-b2bf-4d2e-8711-53567337e97a,38171,1737,false,0.0376208224285185,true,false
95b54fd6,4326819.311248101,3934098.0891896705,6691922.657171271,4619742.027114558,5519902.915045536,572437,d01fea80-cd20-4fe9-8cd2-040c0cb8ebee,35918,811,true,0.6894030081486628,false,false
eb73d55e,5456131.433638736,8877871.312936127,6457140.687530186,1841763.102741496,9885033.590881618,922056,a8b51745-f12d-43dd-a50f-1cccfda886d9,91606,5790,true,0.2541290789562489,true,false
066fb480,3413253.710021311,8911544.478977868,6867325.274650662,7951136.5402015345,7981543.318910644,843002,fc7f9c31-25d4-46e1-b2e2-64683a6ca761,29550,4165,true,0.026312098217723512,false,true
b4a990c8,7190576.894668475,5268765.603281391,7408962.78496914,8593825.460225139,1963279.914295768,197029,e61b8801-f286-4a7b-b9ed-35c49868fc3c,36880,4738,true,0.9667995981273289,false,false
6b2df029,5642716.072867044,470381.7120488363,5377149.560491092,823641.2754704204,4635782.913250471,786613,60d6f02d-b567-4991-947f-03ea456e5b5b,87174,3522,true,0.13685762961280312,true,false
45fd0180,9576101.699993778,1213317.1350854111,1210502.046478329,8302814.887773018,561391.3319289521,587427,a259d562-2069-4cbb-a1f3-127e5272ec31,32752,7678,true,0.06063144727553493,true,true
4ddad0ff,9457995.977480082,111893.05273865191,8771494.92510943,2375724.686900222,7075602.056915512,522002,9ba1a0b0-95db-4151-b974-b0572ada90d7,22282,9723,false,0.8427585204194924,false,false
bbcf97f8,1365914.5548351458,3667981.04912173,7793848.576686434,245684.1467795068,6138542.326368698,836303,1e9adc80-6234-40fb-9f36-2099750b60c9,95730,8804,true,0.9117660569365403,true,true
9d8bb9a6,8107215.177312692,2837668.2413396994,3969708.0328721157,3057046.1379517065,8483416.578825973,317992,62d07e01-f9cf-48c9-92d1-fa92b9476ede,28436,4508,true,0.3532329064907548,true,false
94a54819,9166164.084785735,1617938.0840031332,7417446.645260076,8532156.20896611,8745072.2975347,972435,96550f3d-c0c2-419e-b4d7-4ee570fdbf06,8959,6201,false,0.5387697484251746,true,true
981ebba4,846718.098640471,3063279.2481317073,8720007.015483148,5391471.0022022845,6167200.302847456,60539,90613735-f53d-4697-897c-5d058ff125b3,23923,3286,false,0.10274666544450761,false,true
0c8cd3c0,897902.4994953655,3683572.109502075,4353997.827706564,939542.7378762333,5640666.1315647485,143697,3a215456-3500-4dc1-a9eb-8dbc7e94f327,83562,6915,true,0.5439511291408171,false,false
9022ee2c,305718.91511429026,4905090.793177695,5310261.085667465,9379566.251369251,720837.9203698933,244049,0e0d1a96-16cf-4125-9807-6a285c34c9ed,36683,6269,false,0.2506925517227998,false,true
25a03b97,6253810.1615363965,9511919.257475113,1127610.9671416767,9012856.937297052,4176628.0154905133,173722,e5214b64-b108-4304-871d-b7f7545a6fb0,75496,950,true,0.0692077923861214,false,false
f56b7d68,710450.7558309269,7949226.268027731,8154008.422111748,244879.96825463543,838761.3451485309,454185,26935e48-5870-4205-82f4-f550ada98ed2,85276,7578,true,0.6200937016924337,false,false
3a437e6a,9349597.119004674,855975.2851991265,8998753.723384887,1176707.0893964472,3874153.136447579,814947,3afcdacc-d377-4359-a046-5df3c5ed21cb,28030,3730,true,0.2197057014450886,true,true
4028c956,887498.5938881852,5416699.411129262,4024302.996260013,7057496.744629376,6966650.381615863,172699,58d650ea-d1c4-419f-8a50-5ac0941ba48c,63220,3023,true,0.6293595435843764,false,true
09163228,6809783.984535178,3846858.594681122,3247198.526229649,2570527.220344094,4429283.925818411,224082,8728c62f-5ad6-4f52-911b-a914b15a7cfe,34497,9647,false,0.942008607112799,true,false
6d8d4946,1344904.9881073528,4191224.095922985,2662976.0668576076,5501305.698181065,3770177.1988245803,209552,28ed3e99-fb37-49d3-8f66-a6c46bd5c308,77595,7102,true,0.05227075331855002,true,false
45e6398b,7412917.560174534,4609771.718814023,9016966.513530146,931054.5703201056,5781302.746773963,801356,8409b122-11b0-464e-a2b1-92957d65c7f7,29790,8753,false,0.6000384733067005,false,true
9dcfc43b,8857467.89513755,5978522.091932344,3172734.096162344,160222.5581741379,4863487.1202902915,452132,1f6d8da8-2239-41ef-a681-eac0c9a0811f,300,3077,true,0.7159841767910464,true,true
be6bfceb,4074972.908700317,119094.08962370138,8805050.201237092,468498.03413243295,9015753.389743978,315600,a8df5cc7-0940-4328-9243-f9065e636f8d,76443,7162,true,0.3445309213541937,false,false
cd679d4e,5484626.754386868,6775717.892703516,2986521.200654456,3664017.0947188945,1332789.8370484437,902097,c7955c60-f743-42f1-93fc-54392c649931,86807,6551,true,0.5823191060990532,true,true
c3dd565d,4348728.050305829,6500234.610265948,6661984.896401705,9502088.98541966,9694900.578101104,843762,a679a76e-9651-4a75-a1a4-f26e2c24d97e,57720,990,true,0.39464889597971764,true,true
c55c222e,5786738.242660596,2983429.711615976,6065370.594774231,8327480.458986683,7185691.753391128,78929,e3ae9507-98e6-41cb-bf24-3f742fc06d81,4519,8255,false,0.9494124656423941,false,true
23395f6d,8325714.275086347,6195838.527436856,6002865.113951837,5858229.255004829,9311218.024450567,637376,71784233-115b-42f7-819e-f79852e9ba86,72299,1753,true,0.07245219680655834,true,true
172cae91,385553.5468444826,4076125.535353481,6362856.463714667,6542462.171367287,3925605.940476188,436816,80d8feb6-66a0-4f02-973a-832834ad75e8,64515,6203,true,0.7326527703907203,true,false
c74802d7,9288821.924689157,3193008.603878387,4042747.967664475,3085134.7694191043,4489541.310624638,272640,494c5596-8557-4cb7-9935-524b06c0cd54,21811,5872,false,0.5834354050254693,true,true
e3f4d65a,2983736.11072433,8655726.58753619,2838884.3842909685,4306152.164164942,5492467.379512727,428178,d78bd504-3506-4d8c-8b75-7a44f04be642,20665,8553,false,0.23737303561404477,true,false
73a79e95,3015074.24696161,8611235.768085273,9424596.533833819,3490953.807022644,6585787.540598394,18009,f70cfec1-7692-459d-b2bd-15ef92bb282c,22591,2002,false,0.30391441403318953,true,false
6a8a9e3a,3523791.3941734675,3372636.285191314,6413690.016125624,4377761.119116386,8733732.24298883,735640,4275fbff-394d-48cb-8bfa-66de5e692695,84670,2976,true,0.40098813593477045,true,true
37347fe3,3235705.3550169813,530268.6509130982,3397611.739315085,6733779.451857764,5439171.27949745,751507,901aecf3-aa75-473c-8272-dc6c5c8ab28f,15920,974,true,0.606353925782008,false,true
e928b875,5699119.865067048,4506073.777535452,6726284.551792469,6135080.6750570005,5054547.087307692,749189,43f81382-dbd9-4e69-a4e7-44172117f4b2,69941,9698,true,0.8671075421865558,false,false
64e88dd5,3283631.457992944,7057045.575497641,6646548.577392004,1058611.1008664167,1301153.8973314164,697541,71328c04-1150-4aa7-972a-84502650e613,81831,5585,false,0.8676092244454484,true,false
f040ff91,4765110.349104877,9780591.284943735,5038490.65589234,6493806.933652606,3958773.676024188,530433,ab060479-c184-4044-8a08-f5dd05e251c8,18357,8672,false,0.24477376564909892,true,true
5625b40a,7264162.565912778,7067779.112803373,5671449.691266953,2964946.908903023,5525254.829261452,920805,23522e35-c94c-4d6d-9dde-a6e0ff6104a4,11461,35,false,0.30644754787881534,false,false
589401fd,1640957.30462259,1503023.9267252798,8598921.926944885,715714.8670614288,7719961.6186199915,261988,b6457c78-c9a7-4a4e-802c-e5e20f351618,78345,9221,false,0.6166288272469542,false,false
c1268ccf,3614428.6932197977,8507385.826225298,8211908.872881273,9189203.438696673,1925059.9306927396,33742,a92f5b0e-6fa3-4254-96ea-3b85e79233df,46319,4280,false,0.1826893772048387,true,true
948c2733,5524945.389184414,4795624.6231674105,7635321.296142904,4324219.818746018,5598380.230229889,120379,646a0ac3-6ad3-4c2b-8755-7117b20d0cfb,2672,2723,false,0.4828766085597451,true,true
aa82f56c,3876929.676358145,4901260.239290436,9797816.046160506,6639023.594796649,5628140.782122857,87222,fae94850-fa5c-40d3-bb52-be36d71d0952,58444,9249,false,0.8610627216286035,false,true
38cd976f,3618322.994143136,5840325.674993895,2226296.1226727176,2388586.709120015,8052839.031340248,577325,8b42dbc5-732c-4143-a9bc-57b988bd3b58,29847,7186,true,0.3838972487067448,true,false
aaea4079,2838047.972828596,5284649.497354921,6087144.532361943,7971028.055078818,164273.86676360678,933913,b09656e8-18bc-4d06-a371-8fcf27bb4aa6,45,572,false,0.4517139920157274,false,true
d11f55e8,7997026.231621993,9827467.502210291,3862028.5337668913,2814255.0559284575,1380205.7243257738,630791,8d4f7f1c-af92-4565-b8bc-a42de58ae7c8,3217,9221,true,0.031913486118434475,true,false
4ccef8e1,1517087.3835459687,4372165.8667976735,1361651.6211167662,8684686.583118476,4457226.632154382,807405,22af2680-06eb-48c1-8441-56ab69a2b3ae,87233,6207,false,0.5427139321064602,true,true
e022ca4c,4500367.172698805,573444.3259502553,3517052.2062543295,7142182.272680102,2184228.210723853,643570,46109924-ef5a-4a41-8b7f-5948e639828e,75876,781,true,0.8279649926242367,false,false
33d2d847,9250.808430322222,3638146.833186353,3863444.8793426603,9718194.990025267,3078717.4153495813,871661,f6ef1178-a3da-401b-aad1-959f3e075444,16926,9538,false,0.7474048459206877,true,false
7c47bfa3,4855792.989483633,8606112.605578285,5445032.501006294,5763953.262788815,4242741.235826249,693564,ed905cf6-2c39-482f-9951-735aa4ec5826,64590,6621,false,0.6494995154079533,false,false
9ce6fe06,5502035.909243147,6827888.262887744,2800861.963090724,5661347.014477621,186216.35293850082,395989,78b88273-82d9-4c6e-a150-4d3478242aaf,42203,6194,false,0.913752370333754,true,true
d41907d4,9681524.84071522,5690083.777374901,5263545.844380004,7219006.064780297,1015201.7820360126,382778,3d1fa1de-5a35-4bc6-a513-040048e86558,98264,2897,true,0.09914476843685438,false,false
381bb528,7352503.573153513,1556867.0987913758,8861457.471809668,6995721.518912083,1224465.1310219,268337,c295dbf4-0e11-4c3b-93f2-a6523e5fdf5d,43096,1211,false,0.3498119373852058,true,true
d024d1a3,8115929.041072618,2003806.15880982,8081062.43022717,7804422.426802714,877236.9876113829,959942,eb7caae5-c407-42fc-8baa-71f62385a0f1,73803,4046,false,0.41781819205215154,false,false
ab7633a1,9571373.80693497,3426814.441606484,1563641.059574532,4135117.0995627153,7787526.18882422,783322,aa51fa59-a54e-49de-a9c4-820db730f34d,54367,8178,true,0.9779412762368995,true,true
17b997a2,2060182.4421187665,6476763.2092799675,3504749.8077975013,2628785.1936642295,4969643.495620658,472524,bc9a5a32-feb6-4871-b522-25a90a0705a9,48343,2614,true,0.7245177311618731,true,false
3fbd442c,2855241.423914776,9041324.709631654,6634405.129167943,3725356.0993746216,8682938.33572294,178570,ad5ffdab-57b5-47b2-a93e-97b3026cf056,34803,6485,true,0.06255629334034463,true,true
422039af,4689565.788877767,6636931.29355828,8844225.088393534,1183640.159653483,978214.056285327,396988,b0861d6e-d481-4aaf-a82a-577c738f0fe0,2079,8987,true,0.4683002262493601,false,false
8cb1bda5,1813977.594081312,3355069.5874006418,6217784.7434091475,134682.39364768707,9632068.518757757,608777,61b8ba83-626e-449a-ada2-9454e0ab9f9c,78847,7300,false,0.8872346843278958,false,true
878a283b,5077573.54013121,6364285.694132042,1355750.9764393216,192494.4289186836,8478906.805816425,296220,c44f7f45-d0b3-4e0b-be09-8c399f176c50,71072,2620,true,0.11060328111779671,false,true
