currencyId,openingValue,closingValue,highestValue,lowestValue,adjClose,volumeStocks,userIdentity,userFollowers,userFriends,userVerified,userCreditRating,certifiedAuthorityTrusted,tokenTrusted
a94ebfff,6373891.27325367,1765249.8162465503,6154942.653330221,4114619.780602512,6978927.133038671,315768,ec959f56-fdbc-46f2-a3b1-0bd7c029ab40,20648,7711,true,0.013926195522866003,false,false
3795574a,367122.01736036286,9934056.722532976,4217555.872967742,7300346.1012723,9875251.944405047,358811,eba80650-c38b-4084-82bf-d213f11737bc,41983,5188,true,0.8708141777760324,true,false
d71be67b,1201597.1000239078,8949158.633643497,9495849.991274413,5622919.565404155,5989245.860438166,341436,271b4a58-2e80-4c5b-bc83-f903e3789b4d,9007,432,false,0.07038044889488215,false,false
66a62a2a,6953166.281052675,4190776.605962708,6315157.628429993,8260368.081732455,1890086.6545804418,633162,dc6f328c-c1aa-4c05-b38f-8f080ab5d8e8,79763,6661,false,0.012714397732827343,false,true
a606ae9e,5646060.565835973,4873893.965255878,5099953.033091999,846135.5860135722,7099180.584443942,877734,f8422e5e-cbc7-4dac-8bfe-8fb4c42bb5e4,41830,6832,false,0.9862965816980829,false,true
dbb0c4ad,2603078.0918985885,8421058.344275627,4379497.571707598,6359093.747004705,2256651.4233534983,157333,3d8fac41-5ef8-4765-8534-c489a06de7b2,38398,3096,false,0.4641803899217206,true,true
a09447e6,6067581.1949449135,5816743.652985333,1157438.6111587554,2693885.6803860846,5936096.969511666,14884,d31994e6-13e2-4425-b690-c5a7f2795c6d,70006,1129,true,0.09103800323102418,false,true
e2bed339,4568711.182947768,3300685.6944211517,3436003.3605815223,9530887.556066262,3325288.781610545,655179,1c1a8a9f-5eae-4b32-a68f-fff559172750,16904,3676,true,0.47142480938839804,true,false
1c3321bf,9793337.833861625,8701483.284014976,1836726.7313894155,8704554.83763002,525921.7207464684,251295,384f267d-9024-4be8-a6bf-3da638c56396,4079,3989,false,0.9898894189460153,true,false
50895040,1565654.7983515933,5656504.002161118,9608271.039015014,9692401.85163268,9187023.721861193,275792,44b7abe5-19f5-4702-aeac-04d22147c4da,6656,5237,false,0.6393982257125411,false,false
4c52bc2e,2276998.9307746696,7903199.673403813,7433364.881855979,3443099.8564076787,4285522.232649821,291935,b3867db3-0ec0-46e5-9789-d0472f6f648b,23334,2899,true,0.4730047898693547,true,true
11dbbdfe,5866098.818811111,2128849.824658984,9838831.229674399,3006301.962414626,2706597.2832623506,695451,457a9898-e82d-48de-852f-570487ad5c95,38453,939,false,0.5099200314386043,true,true
0b07a073,4328887.244416205,8524695.820856767,4578564.002696622,2688318.0398250385,4564246.835926246,855117,09c3b371-c502-42f3-bfca-c31add1fe258,83124,8492,false,0.6386466277100262,false,false
004bef4d,273934.23972842837,1171629.8449909545,3469263.4299820703,6071149.275036356,7927026.794816736,599558,752c54dc-d1fe-47ab-9d3d-3098f1f846b1,94394,5683,true,0.446116585753906,true,true
a857b4fc,1796486.1115355913,6840934.2581058275,6428260.1389829,6114297.304810501,3390289.6568100606,826976,78bb4ca1-b334-4a3c-aa2c-67c65802a62a,70732,532,false,0.2937354589250186,true,false
e81ad211,3787047.5294312155,1623386.874050573,6631395.82973956,972100.1821388009,8256548.804241602,780065,d21a9db5-3b97-4b1e-96e1-ea9fb659b243,52713,7850,true,0.2663591638155307,true,false
887e112b,645191.2083061707,9382683.223259455,216675.70068767294,2141767.0695709367,4323257.078827054,636127,e9b02bea-2a70-49d8-92d5-beecdb0826b6,15124,5628,false,0.24030889159656044,true,false
d0ef5b50,7685078.934876536,5589688.0384188285,8076100.643867941,2234217.628460731,63384.84676768563,652321,f5f5a383-50f5-4b07-ab5a-c6e81ec30b9e,84955,5217,false,0.04643841238714341,false,false
e953b5dc,4228255.142819858,8905071.920979386,3802051.68732486,5646254.474889436,2307921.3879189286,705397,2a000264-f913-40aa-80fa-8a9b2d354bbf,86523,8856,false,0.8811859613088873,false,true
5b36ef5b,1649926.0762576773,4081953.5200177426,6139518.164786385,4891525.096380545,9157665.266504029,766592,7518d8a9-22f3-4f0a-b512-30eeab4f0755,90011,2487,true,0.32245205274436817,true,false
3f686957,6896368.572449035,7762075.345652788,9335685.916482992,3930329.2181610684,9482405.336630892,760480,92b65b0a-8a23-4370-8218-47a82fc5e844,52213,8221,true,0.1946368628925904,false,true
3c368cf6,1938346.2680110997,5955221.186299219,496297.39748547453,7454158.689517145,3181613.3510009926,177669,a5d949a5-e4e3-4d6f-b4fa-5cf02371721f,38729,3294,false,0.9118251991423655,true,true
a3400a69,5322532.825974628,1417225.006070839,7976976.647196469,2256792.145745614,1151603.8851648658,975592,4de102ed-3928-48f5-b664-9df4abdfca2a,42748,1910,true,0.0019923175162968043,true,true
96c7346d,4755408.778692778,6851392.670319975,1013313.515812737,4883362.13593662,4781651.0777459685,46157,e06072c1-3d0e-4a15-a36c-b4c430f6f539,14778,1796,false,0.13716358350811297,true,false
d52cb477,6230463.621193539,2667726.59677905,25642.872464212152,8775029.934215032,608630.9921714694,398403,366494a0-5515-4a3c-a984-83260b05e03e,53576,451,true,0.2528355358969433,false,false
4daeeb67,9833110.092038443,1353366.3668897445,4661028.248586307,8725210.94843883,786448.3485403939,898149,cf0ae872-f5a0-4147-aaed-9fbd6a3ebe3c,45383,9204,true,0.12651274636923915,false,false
0510bdb3,7846563.787123674,6916343.005724135,1290079.6173631079,5534221.237252662,3854431.8163660904,215739,6f4b284e-f26d-474e-af76-399116944932,37448,3271,false,0.9017735216905225,true,true
443e61ce,6832484.414063715,5520866.509633191,9203673.89573747,2234580.6162155936,267316.9728626001,555221,e1fe000d-066a-4a68-b833-798f59242038,79093,7682,true,0.3914487208651106,false,false
f11beaf9,4949247.139497445,8668592.841490833,9222572.774111826,2624276.0141057386,5970909.951557949,709378,b1a209e0-5023-4a3e-b857-d95b25a51fe5,37840,9295,false,0.67397884218136,true,true
cb3b9745,1357504.3143728992,8534169.124184318,7733398.178869573,9110491.81317611,3200536.560672701,529996,9028f0fd-6114-421f-931f-0e327f600272,22552,3430,true,0.19676039915933397,false,true
43f96b55,4038014.1641863575,4715858.537319589,894950.8896575198,601125.8204117664,100993.623186727,810034,cc9a5184-af94-4dca-bd3e-933400d86b98,75315,9371,true,0.39204713143956904,true,false
aafc1166,1987658.1072496625,750662.3122474188,4361070.50907016,610465.2087855022,2147641.0588288284,246981,f3f46cf3-6fdc-4fca-b920-68570abc2a8e,12014,2096,true,0.5559384908314559,false,true
fa08462e,920255.2118743357,454006.1798775996,8472157.200941117,4430980.593252618,7846079.707442245,290191,5020fa93-b28a-429a-8dd1-a9601f380d4c,55905,3505,true,0.5456771581626911,false,true
258c6e00,9372848.786348268,4493803.604224552,2249715.4110888895,3867694.874451149,4706948.736321833,450935,7dc92e45-7b0c-4b46-a792-2f0dcf1951c5,87782,2575,true,0.5670143808025873,true,true
e680ca9c,1697993.6221877057,3621572.5034018885,306577.22519791266,904498.0032556438,1471450.3718169725,964835,22dcd20a-2e34-4100-ab6b-64ecd2781531,17452,5132,false,0.8628165422560926,true,true
e5aec987,1109972.523136783,7225685.423540377,7262707.360980132,6909998.792438736,2915356.5277655213,465195,ed63a6d7-7c9e-4a39-b53b-18d62ed59b18,34437,51,true,0.37337992355899263,false,false
e5807393,7454591.81397175,6921663.907194931,9059285.76701424,6500616.866172271,840454.767312503,908439,6c698b31-d57a-4039-9505-d50f2375e83a,74371,789,false,0.9239251729303537,true,false
7481cdae,1871892.6075651576,5340441.023037378,7026850.371351109,217219.50967219405,5562924.8514570175,64549,8cd2d34d-1fcd-4270-ad99-5ce8b25d5bc5,97307,8989,false,0.2520730540496666,true,false
c8701f95,3095430.815167367,8396320.340407304,7856123.559661046,7834855.374541592,4530414.328641429,712357,e8097fdf-5d2e-4ee5-9732-23b6f3ce8015,39786,8088,true,0.4407088652359392,true,false
a3a6826b,4031452.2701581623,9995915.929156408,7675135.455595926,5925389.019441839,7031185.073380999,932449,f844bc47-18c6-419b-9599-7ffc9dcb3c51,37558,6072,false,0.2337656358859811,false,true
9b95e207,9016856.423916224,3500500.510227086,185204.6956396858,7647056.668415523,5699997.703687989,783916,08484cdb-81a6-464f-802e-1511c9aef1a3,21195,8121,false,0.9910132610746969,false,true
4867791c,1595885.5495550195,3370840.034074527,8249128.692542436,683796.3480902698,4618061.295023842,954846,f7588ceb-e091-46a7-9cfc-845f28903b95,82961,8987,true,0.6086004173697417,false,true
13d88eba,5781427.489880778,9008189.606925752,1088593.3791815815,408666.54815879255,3395138.7449180237,997084,be45ba54-dd85-45e2-a6c4-835118baea92,26357,3590,false,0.5096131933258534,true,false
d1b6aa39,8999542.31096414,647438.587561302,3738002.8770401585,9911586.602392796,7560222.467759139,196174,37bd60e0-4456-46a3-a22e-0a71544d0cf8,7304,4885,true,0.6124717155497454,false,false
1d4640e2,6849206.625911599,9645290.567940237,3308204.205786821,4815090.966939588,6973593.766899219,330898,8f15a757-6f5c-41be-a83d-7ad11a3a9324,12825,4504,true,0.13058103861634673,true,true
7bc346be,2296527.995443662,657828.882329613,3033296.839223286,2149162.6007761313,2289289.3965198225,218873,06c96220-586d-4846-b6c1-0c90e0559f0f,84066,2076,false,0.28984111748458274,true,false
112c4d68,5722227.946261835,198789.31686898583,2349401.6182428547,79203.30115245732,2212363.483477832,771463,8bd8b506-ab62-482d-bd45-431340ba4851,34587,3526,true,0.46408854487539175,true,false
c5fc31f7,6313128.351715408,4125998.2085214453,7509468.431670985,6484617.0189697575,3741735.7974087605,778046,7491d8e6-b0c2-496d-9383-d32b314202f6,76097,3772,false,0.8403554597962636,true,true
3917954c,7823851.326744953,3841973.052980039,3734478.9530587518,2969779.434132408,2911102.9428343805,40573,810a642f-e6fc-4eef-9c26-0a768347fdf0,44383,3024,false,0.6753361069626184,true,true
760d8035,7398583.109904425,5172195.4429417495,1642473.193287266,2696206.2163996412,2207020.338007287,16368,4743b387-4c23-4750-b4f4-6b0126b3afa5,58431,1233,true,0.8541490854862474,true,false
dcca699b,5495222.294882772,2416116.720651058,2137179.750662752,7300986.248894918,5587396.637143033,203256,9d976017-3cf7-4339-8781-f9abf01c852b,51335,7375,false,0.8753821324727863,true,true
19247edc,7971144.955473713,4283867.655661931,7167941.505235048,8867462.121832224,5354258.457726311,484166,c670852c-1226-4c9a-8839-af72cdaefbd4,33062,4369,false,0.4796468721658761,true,false
3c3d2002,2040664.684953588,9116217.026457837,2609032.2754778815,9907131.086197177,6469065.738264883,229255,688b7fc7-204d-4d33-b1a2-729439601075,19077,160,true,0.09565770129456064,true,false
832befa0,8457164.14026445,5715450.206116916,7460561.904533345,6696076.045347364,7682857.433465384,237963,d4239eea-7d6c-4937-9f72-c3dcb29e3de7,37900,9273,false,0.3309487671096343,true,true
020ae966,2766865.6248209,3514013.998727815,6386131.485763378,6035139.910562655,1045424.0286907102,948317,009668b3-d5f4-4d00-a4e7-9204aaf816a1,95790,3749,false,0.21571794560753355,true,true
56188102,6015151.265207134,7044565.80138677,6621405.728034974,7445568.914253936,472339.0771648783,550019,763cc999-eaec-4d67-8436-ea630f731d40,55607,9210,false,0.4906013164082921,false,false
71b35eb1,5329094.118813416,3526377.4627103717,1188414.7130192302,5426169.412969071,9103714.162557874,484217,aec199fc-385b-4120-b4ab-558d5b211035,46193,4989,false,0.5662491981385747,true,true
46f0d8b3,2797031.740051784,37580.40181548794,8705068.833380787,409325.6290803515,1789448.3007915297,745012,f6156d41-a808-46da-8f16-58ab2033c11e,33806,4472,true,0.287006320005753,true,true
bc7dd1cb,3755854.536852552,4699900.192645665,419763.23357893585,819896.4737951619,9555404.408821061,599604,22169606-f10f-4964-90d4-790b861d3fad,33316,5844,false,0.9085865190013569,false,true
a4d38ca1,9972475.70315733,5970976.843973038,6069748.327454756,8492171.244017545,7297218.690579793,227278,af6b321a-8611-4edb-9d20-c2b6aaeeccc7,26134,1556,true,0.19126292199341288,true,false
e7786181,807215.2737251382,5287212.147487115,7630102.883655004,9882233.948898954,260584.32639818662,75560,cd54e95d-02a4-4a3a-9cbc-2b91604c8814,91774,4672,true,0.17319897209361013,false,false
d0902147,3000479.4431308648,2544413.115723836,320901.9356657072,8399284.067022324,9772384.3181188,914347,f2422c2c-29d6-451d-8412-81c836af51b4,26561,1036,true,0.5813958420713501,false,false
ab520784,847382.3215842135,9936793.645913884,8608939.170503063,1850733.5421943406,375272.811454751,333665,ddb9f449-9519-4303-bf8c-5645971153e7,956,5578,false,0.7510869493097353,true,true
dad9fc8f,2883850.952339593,589962.8069668806,5927972.407851694,6018357.166796452,3096362.652512464,801835,41892981-f06e-4e95-a96f-c05a7298b550,80993,3785,false,0.7363215412171765,true,true
b184f5a2,130512.2463992081,1247215.41601175,9628529.281157004,4762733.981754438,5483882.507374946,767085,dd51e6f8-b135-47cc-bedf-c7b89ee7da70,85116,5702,false,0.5052548657862473,true,false
93792c51,5185620.147653664,3924849.760838035,2017069.4961132263,5788138.999237677,8721565.96917473,70386,a2134691-e57b-4229-86ca-395ae30ad5a6,52182,4008,false,0.04930325618081377,false,false
ea6c413a,33317.45406639386,5752882.598061723,5666371.035858824,4513417.347794574,5558315.256782298,422116,0852f459-ed3f-4c7a-82fe-47e356e906f6,25984,2204,false,0.6889422726613573,true,false
768f938b,8227593.420837939,5068364.434764807,9639562.459180942,9842185.128789224,5766051.470157073,288770,b84c22d2-e8f3-42bc-940d-c81de27dcc0c,29380,6719,true,0.47092873863403095,false,true
0dca27ae,2714053.569350551,4411851.051107537,468209.49221619614,4289398.985397222,7144302.882116602,266692,9c54f53b-9d68-45a9-916e-e36be235e878,43631,8757,false,0.010812253710490993,true,true
bf8ef7e7,881151.1410046136,4770754.110747898,2457024.9951058067,618116.7340347238,1334291.0320294653,859782,fb2f9036-62b1-456e-863d-b1f265771250,1749,3406,true,0.8128186679962937,true,false
0816ad25,6143980.014104568,395536.0177533407,2904217.242957241,3943238.4386590226,5230599.157130547,586897,ba93c3a5-148e-4ff0-b82e-0d90a660c2bf,20621,4628,true,0.5156303268585907,false,false
cfec6b37,8025126.254767876,3506319.772606924,7583826.357070146,1037050.3352350413,98082.24507752871,782681,ed52dcdf-ba28-4089-b414-34535aeeed3c,7272,4155,false,0.05147089651461767,true,true
c082c34c,4899591.566464091,8230975.841829148,2999942.243732394,6558544.343544319,9902865.250761975,184716,2f396b3b-ae25-4b7a-8ed1-9c260f981f72,54262,5036,false,0.2960614556417276,false,true
c247a867,3193785.809260993,4702695.821747953,1729313.726176217,6967700.732250408,649377.1110506707,685723,2f025909-409c-47a7-910b-1ca65101ff31,92100,7597,false,0.7811256577099633,true,false
6a13f9e3,9346502.398561517,5674168.732525138,3544638.3756699716,7754193.165266577,4014996.419994734,840078,53249a5b-c45a-4235-804e-205cb84fcfd3,95409,2954,true,0.3141414680958471,false,true
efb5ec44,4354175.725033456,1375569.3305156624,3893022.082004246,1137109.2910989288,5630133.56081708,643118,10205b4d-e960-4721-8767-6610eeec646d,8805,2665,false,0.6676809691007796,false,false
8d331168,69817.98584669741,2314144.386856998,1238403.1356914428,2217241.0022578146,3759975.079960467,37663,2a03301e-63ae-4a88-a5d5-5a67783eefb1,85864,3326,false,0.48993509203943186,true,false
88cc305c,9878953.679106167,413760.8637748613,9372620.789302234,5985569.108599365,5075333.255496787,948409,f8de3c2c-6627-450d-ba7f-e1a86036c84e,63953,2364,true,0.17300349573201823,true,false
69f6c094,3858577.0019310075,6066279.741373285,4531560.3164535025,3715184.871405097,9690638.20742607,725352,fafe27eb-fea4-4256-8930-d180b226664f,52426,2647,false,0.36319583726415483,false,true
8bcb6faa,1960458.7293527676,2387595.860888094,1092642.6595166372,4854734.742617095,8875401.423075262,882146,dc09b877-61c4-4704-96a0-492bce58c32a,60643,9426,false,0.0491023145231424,true,false
85b9a6d2,6679804.916968975,6265190.228933918,7019.001944378322,4037433.3769870275,1009077.6165498794,762713,6675f5f8-da37-43a5-b0da-91d49f7958de,20573,3948,true,0.907942018038054,false,false
3c3cbba4,8736608.452793028,3298862.6065330473,1163446.8686508336,8055433.565916386,4022023.7541845106,536635,6b40bead-b815-46e8-a190-67127cb87a06,97332,3083,false,0.5713168189675663,false,false
4023ef7b,9976590.204144383,3737380.472182028,6159754.7760078395,681937.3721444544,8331.726854506893,745625,11bf2ec6-cba9-4c8f-a687-ee87d8a764d2,36462,877,false,0.78932263941601,true,true
87f3a078,7115680.245178985,8114416.605648312,4104131.764191269,2255968.7597022727,3007826.4136544075,926434,c683587e-9aec-4961-b3ec-0170390136c3,8510,1141,true,0.1938016546147331,false,false
27e40332,827760.6711747454,9535316.651405044,527352.7544154044,2961901.3285544603,4248093.111962049,907652,8760fadc-7814-4ce7-bf11-e7afb5684a32,33734,4970,false,0.5096687142355274,true,false
4ecf46f9,3356559.039918647,3804035.9853957086,4092782.6223574993,512117.6249068049,3236157.851470052,501000,472c65d7-d77f-47de-b82c-a5fa44355f29,77032,3262,true,0.10217403720443097,true,false
1e6b4568,261892.60548717508,6547691.136757916,6959964.003208475,6788176.01368626,7661245.281828128,920352,975f6c82-2077-4409-9fcb-1cf824be30ec,36772,3914,false,0.46202419792720806,false,true
e9dec912,624658.3130632988,1916132.6408382661,6718785.471212132,7142699.445168877,1919938.0399701328,174432,e5489cc2-ae93-4e83-8c54-550b4ee19930,90187,3965,true,0.9183606090674519,true,false
d5b73d51,946858.2000172554,81785.83532275408,5376607.393132604,9918168.041029887,1061195.1566253763,731695,f2a0f319-57e9-4121-9e65-3dc86d6a8ddf,60631,3938,false,0.06367557914565247,true,true
5c022960,9043563.616477827,7331910.132252221,3237674.5455399193,8411284.433814006,6396375.151134904,53367,332cfdac-4816-498c-9d1d-350a46180c02,46090,4386,false,0.8206948603894848,true,true
a6b8e7a5,914070.9037411421,7582903.71984341,6834193.899204621,6350542.119386281,8170624.182678111,980707,7bf48073-e225-49fb-9b9a-1cb8df3f38bc,49648,3418,false,0.5013184617188502,true,false
1b3dff75,2034015.5388650028,8087491.015687821,2793643.0641551367,4688527.496361411,9090947.818494398,604574,f883b0d1-37f3-4279-9e5b-05ad9e26a718,37882,801,true,0.3955581350702727,true,false
90bd61f9,1316030.557513561,6061791.0152166905,6984474.483544979,3295180.807705039,2122831.099077851,834225,90fbc43c-9088-49fa-97ef-ca41f49c28ef,95575,3892,false,0.508709676611487,false,true
4dbc417d,5227411.664598302,8791840.24808668,6115481.910694122,5921130.006690758,379322.9100902007,871955,d6f7ab7a-276c-4f6b-b5aa-9a1fee655936,83362,5730,false,0.2808339000179547,true,true
15dcd7a7,9266942.506491292,1607566.0218267606,6430608.28108592,8545574.409832818,3294257.103321632,232893,df340339-b976-4e53-8c5b-44fd57bdc23d,11152,1989,true,0.29527269109913445,false,false
ea15767a,2943772.8795916205,8436084.205454031,6416622.485085301,5871133.636116953,6889089.871476587,608980,63eed193-31d5-4c8c-b74f-c745c1e26012,30638,544,false,0.819789040296982,true,true
2d80040c,2990585.9256988796,151709.10547716575,8155936.254506705,9459263.045450006,3205739.807295587,363283,426dc3c1-e0e1-4fda-9708-306f7b7f9bb0,96751,7498,false,0.7316019100534004,true,false
73f106e9,1487199.8542366517,895697.8492696544,7015978.705720002,4898195.576473639,2738517.6113864686,329673,3e66548c-5771-4f4b-9b59-4baa09ce8dd5,63171,3844,true,0.5684658910558467,false,true
a3fc8f54,3836299.6899810573,7655880.383064535,9472598.731489478,8344598.552536922,4339385.402146892,99787,6f665ed7-7e83-4fa4-805b-7c3bb6f4e82a,20893,7192,false,0.10971300862363698,false,false
c37a35f4,1733417.2838469353,1721548.2232324064,5169053.331997973,9184073.412856502,6727549.725483516,285189,47ae1a20-c31e-4efb-8733-602cea3a4be3,79007,2206,true,0.22014661528406032,true,true
b0b69d5d,2055301.885575731,2292322.7151646507,6514313.264001503,4852804.014487453,4848668.432746595,4914,669f035e-55cb-49b8-8e55-2c05d86c7753,82723,6076,false,0.8699108836015824,true,true
69671770,1562558.0664437667,6282842.693997375,9782379.405654902,2428406.1596601135,6074839.215268402,299926,c9dd6882-967c-4c6f-bf3c-29656db10a30,70465,1173,false,0.7849457841326103,false,true
66389301,5925401.488642335,6942095.385248974,4019991.111064104,6713955.081062758,4672940.747498707,838626,5cef640c-1ac9-4665-86a5-8d647cfcd62f,9954,5616,true,0.2131134153900781,false,false
dabd57a8,2065487.2439765993,5759148.063197514,1785587.9374152771,2607818.7612368264,4704345.311574009,463456,5f094ef1-2c0b-4661-bb05-9be7f850c659,57982,3430,false,0.2272300975362196,true,false
83112d73,922015.8388188914,4838265.866541762,7618227.353158966,3136836.384438504,5508667.734532945,712024,35e6e545-127e-4227-aabd-68db503e5c05,36773,1877,true,0.29132169753697335,true,true
209a835b,8925043.726282796,8867908.990029374,8655354.024858348,56602.28068471551,4205357.091767859,174636,ee694356-6fab-4fea-8c23-f3d7d8211f5e,24063,8268,true,0.08261424801658823,true,true
f0e7620a,2484257.7731665703,9581234.230804088,6570186.794406771,333260.39489362633,2605626.6071852664,128813,9ec2a292-4291-4fb2-a1dd-83b0874fffc4,86053,6798,false,0.9367389259831533,true,false
c871a1e0,2511837.789249133,8622830.94174741,1603205.2122737372,7595640.543533426,7471026.194467088,350853,df37f461-5041-4b60-8563-fadba2bcb837,36939,3942,false,0.2921205662518024,true,true
257534ee,7862170.7610953655,1768188.3491409456,1027407.1703962884,7798907.200239143,9177659.364950929,707074,d6ef9155-008e-490a-a8ed-6675c57c823f,14639,9883,false,0.6020033023568021,false,false
37fa1194,6998255.12775928,934948.1409548244,3239688.9504203475,3021296.312402182,8132722.572424234,384326,5c3f25d2-82fc-414d-b07b-8110d6451888,98959,2237,true,0.8742280261775693,true,true
e189f1c0,3000139.711865656,1874748.580267458,2773282.139343504,6117296.3539580805,7147780.128121833,595190,98ed1a95-0cd4-471c-af9a-c1df2bf565dd,4216,9902,true,0.2434375823265169,true,false
784bfbcb,2931213.203138291,6079449.146148622,8321728.92693312,5045480.669665012,4183063.697622458,59210,86f3fedc-b09f-40b6-9b96-fb7fd11d99be,34885,1811,false,0.4546018243611294,true,false
c8ceda77,3697549.8640918625,1594067.8429199494,1050672.86316473,5187071.440632375,5236774.172379546,992273,ba4edd0b-a99e-4c80-89e9-d8850121881c,47771,198,false,0.39257256377262106,false,false
735238e7,6496521.6971976515,5761941.841546308,5114525.008901806,6749033.037139206,3237696.4295321386,57431,0c31d747-1efd-42eb-98d8-7d44374299f5,79660,7864,false,0.7650509064214507,true,true
f112914d,7704303.304895863,7719903.300147331,5420169.115293224,7779373.078967309,8069722.7923306795,792929,843f5320-706b-46c0-92ee-ce6a49a30203,88898,7448,false,0.1880464302730126,true,false
6597e57e,9903046.33839863,2275496.6261388874,3888062.408572197,9216227.299909415,2681043.795461461,566693,7ce52695-7b42-4dbe-9e25-0d5bf6f1691e,96945,7256,true,0.26258527247263685,true,true
e3b9f38d,8294884.128256663,8656315.200726127,398227.7121282607,6738141.9981822865,2019550.6545454522,416529,b86c7de7-3e0c-40c8-b40b-890edbba3262,87918,7171,true,0.9430095373477493,true,true
2323f109,1825633.4945928266,2258429.122939577,2768376.417567554,8778832.864745874,9089334.455149416,539765,70897570-d4b8-4714-bc98-e6a29298a1fe,55443,5239,true,0.08935036218588288,true,false
89a68a34,777757.1542268913,9274190.572757073,5038257.441785119,5185161.499650254,2113985.6654730225,200678,7b8a641a-76b9-4ea2-b15a-364e929a6c46,2655,9676,true,0.11819688915565862,false,true
27578fb1,7069716.216691384,9397198.285908002,1323847.3931846162,1674809.1018624278,2976417.4364479403,960305,44f54afe-c5c8-4306-8a74-081ee7a72438,47502,9153,true,0.8558309243183645,true,true
a622c231,4219191.943582259,9292338.29775798,5876778.839623309,1523002.0864927184,7610012.445720045,696613,41f10d24-9519-4ead-9e4c-386fc0a3bd23,30342,8427,true,0.7768129357005754,false,false
c431dda2,2771040.840756289,1800533.512831799,7327564.620951215,7933863.700608525,4256417.313534005,579085,07070353-0ead-4dc1-ad51-3dcd607d76ac,26132,5065,true,0.6723016797820378,false,false
2b94163e,1929654.1615013874,6661675.027164443,5449032.656927444,7618262.18567746,3307583.9713098663,917110,a78d8119-cd15-4890-8c9d-e89ba166a121,78403,102,false,0.5863750753121267,false,true
d8d1d12e,6543023.32466053,960582.5570365989,6673185.96673751,2615403.708276143,8738127.041473152,618874,3a84eff4-13b3-4b8e-af91-da9f005db050,93562,736,true,0.5444396464111757,false,true
b99018a5,103897.95112572209,59448.808593545175,8136423.773075806,4326835.5587790385,7822998.342513918,953147,54777edf-9115-4de4-9ea4-cd175d910811,39200,671,false,0.7798805373852277,false,true
2964971d,9742938.568450363,8563001.000022989,6246424.439358464,2858481.408059943,6595813.721961496,642839,fecba8ee-dbd1-4f84-a319-7aadf2a27744,84657,4020,false,0.5838096656732876,false,true
ad99b9cb,2508308.0429812763,783426.2791240897,9580395.813049262,6931970.055587012,6615933.223305575,281553,d065b386-81d4-416a-b6d6-275a9ade8324,28025,1601,true,0.7224134498541865,false,false
3af0ccf6,2500255.559926328,2027529.0531947599,6730583.260740453,8272226.465325971,3538323.210816211,314928,4b1aaed4-a4d6-498a-aa11-6a909792580d,96382,5975,false,0.4362237404176157,true,false
8516f7e6,1766671.7045335956,3376131.4118065024,9688119.877370484,3654521.3944554,512974.2383010416,981235,8b569490-11ec-42ec-971b-2a5d68b0a6d4,78480,6399,true,0.5810445018688832,false,true
21b89398,4681984.317783578,1702013.4952911881,6321542.866831445,9503949.81662704,4802542.416424232,968652,8d010ea8-5805-4850-93e5-0b41507fc365,52923,5624,true,0.20251593934916146,false,false
9c7b2d6d,9350217.663747229,3282260.1771257375,2970263.698596097,9937864.67131319,8717865.077816129,218960,c16d18a1-136f-4c3f-a88a-4e25423ab85b,25064,8338,false,0.250159577419404,false,true
8815c942,3923153.75737971,5570214.397938639,6770109.785081787,242838.56089519663,8085090.909019059,443149,5e7ddf2e-f81d-4c5e-9a83-1d2ac9ecd82d,38594,6683,false,0.7969468968285229,false,true
a6e1fb0c,8772898.212136447,7629457.851511231,8878532.627556965,3493193.9053401104,7420649.076514613,819008,24213389-8591-4be4-ac59-320d1e9f43b4,16213,471,true,0.02888672609491927,true,true
386ba77e,8514794.693710154,8217758.014010445,3105014.198439475,4420744.697761914,8311223.817556744,689932,e2029aa3-381e-4308-81eb-8f56c3a831e9,48336,737,true,0.8662671071627028,true,true
2378dbe1,9722606.650260638,9164797.60455766,9683214.705552474,2165868.3817371307,5908879.765450635,58773,0fc1e764-1004-413c-a658-66b769720680,87623,7060,true,0.42288936769282237,false,true
dbe5f8bc,5456477.569703412,7427893.378211205,4071665.865912707,1495.7318311914491,3131550.7306632786,927918,fdd6e1df-1217-4e66-b637-e37e97c9f328,37380,5745,false,0.8635565330782897,true,true
e9c36095,9810070.503234854,3921267.6701042945,7607261.258386399,3179293.3573355186,5057780.99562739,290031,4f21ef13-0634-4aee-8bc8-dda92a119d2c,21300,4868,true,0.8934048476799323,false,true
bf62c8c6,7373466.027578077,7783874.354915605,7176324.230808283,4068311.2715009972,5927863.893135569,752046,89bd8c07-b29f-491e-bb0f-d886211cc70a,82796,3074,true,0.7495776134941157,true,true
1e38b5a0,1907554.7501574685,3986103.443392023,3504611.029468152,7134319.528260136,4063702.1076641046,675390,6245e105-edb7-4b83-b0db-f824c0db982c,42823,1042,true,0.8991009779358813,false,false
e3925f9c,1621905.4782926668,6302009.879997286,3647394.393323491,2238655.4291628734,5353603.635772538,667401,18306171-4d4b-427b-ac53-45b66f79ccb8,35894,958,true,0.7729146728633952,true,true
40a846a1,2002688.4313332848,1658236.6331863184,394309.3512955942,4502132.331046802,4015623.147382542,954773,02c9eb9d-9754-40ba-a619-b7eef30a67ba,44113,8111,true,0.37129482080552223,false,false
